age,salaire_mensuel,statut_retraite,statut_salarie,depense_totale
47,2410.0,False,True,2042.35
22,696.05,False,False,612.74
45,1375.89,False,True,1123.68
40,1904.41,False,True,1592.41
48,2487.5,False,True,2062.03
28,2534.52,False,True,2234.29
25,1074.73,False,False,968.17
24,3887.68,False,True,3408.4
28,1869.91,False,True,1612.22
30,3614.28,False,True,2936.85
19,2097.64,False,True,1825.5
73,3089.65,False,True,2478.23
70,2220.06,True,False,1966.14
64,2956.34,False,True,2492.43
84,1988.54,False,True,1626.02
41,2395.21,False,True,1852.4
72,3094.92,False,True,2749.29
51,2290.24,False,True,1932.56
70,1791.39,True,False,1470.64
43,3853.08,False,True,3236.25
79,2003.29,True,False,1576.59
66,3568.93,False,True,3112.25
56,2974.48,False,True,2530.39
41,3013.21,False,True,2531.32
28,2855.1,False,True,2277.82
31,946.03,False,True,795.16
30,1843.38,False,True,1445.01
67,781.79,True,False,638.76
33,1961.39,False,True,1759.16
64,1435.65,True,False,1131.19
21,833.16,False,False,758.13
24,966.85,False,False,918.93
83,1589.28,True,False,1422.94
26,2861.29,False,True,2455.45
18,813.36,False,False,737.3
55,2225.09,False,True,1926.46
73,2611.43,True,False,2353.73
59,2248.81,False,True,1688.33
29,3105.88,False,True,2869.38
39,1264.37,False,True,1078.76
63,1274.77,True,False,980.18
41,829.17,False,True,710.2
68,2343.52,True,False,1860.41
74,2523.9,False,True,2103.72
28,2786.15,False,True,2391.81
52,2077.03,False,True,1800.8
55,2290.32,False,True,1837.68
38,3366.75,False,True,2999.61
81,2548.81,True,False,2173.27
65,512.62,False,True,447.8
73,2204.65,True,False,1944.45
58,2954.2,False,True,2486.04
67,1418.74,True,False,1157.93
47,2906.71,False,True,2643.83
27,2706.1,False,True,2091.05
43,2186.7,False,True,1726.43
50,2704.46,False,True,2206.62
26,4044.74,False,True,3530.37
52,1933.55,False,True,1410.33
52,2326.94,False,True,1972.19
39,1660.32,False,True,1370.82
26,3001.66,False,True,2724.82
43,772.26,False,True,646.02
23,594.08,False,False,543.37
27,3203.42,False,True,2782.16
77,2280.55,True,False,2028.22
20,1242.66,False,False,1140.49
39,2374.78,False,True,2258.11
21,2931.95,False,True,2366.71
69,2165.56,True,False,1695.1
32,3821.45,False,True,3021.79
24,692.02,False,False,641.83
62,2000.69,False,True,1375.92
41,1360.23,False,True,1058.38
45,1990.07,False,True,1622.3
79,1921.93,True,False,1756.69
72,3062.21,False,True,2579.55
20,647.85,False,False,598.69
29,2123.53,False,True,1747.06
69,3211.75,False,True,2609.6
31,2675.16,False,True,2403.6
74,2389.81,False,True,1959.53
68,939.39,True,False,837.77
19,897.39,False,False,815.83
40,2939.84,False,True,2437.28
52,4244.83,False,True,3339.37
46,2332.07,False,True,1987.02
47,2658.65,False,True,2423.72
26,2592.24,False,True,2181.75
21,765.41,False,False,697.2
54,2446.1,False,True,2033.11
35,1022.49,False,True,900.27
18,856.12,False,False,783.71
32,3858.14,False,True,3301.39
62,1748.55,True,False,1535.67
80,2492.1,True,False,1955.15
22,844.37,False,False,733.6
79,2019.1,True,False,1626.62
46,3264.44,False,True,2791.02
30,2423.42,False,True,2212.98
61,2718.91,False,True,2189.19
55,1720.45,False,True,1452.01
41,2340.27,False,True,1992.47
67,1657.02,True,False,1469.18
74,2442.91,True,False,2024.22
74,2473.55,True,False,2073.7
74,1202.15,True,False,959.83
72,1316.81,True,False,1184.45
64,1928.93,True,False,1688.22
80,1486.67,True,False,1258.33
53,1462.62,False,True,1080.61
64,2853.32,False,True,2257.28
48,500.0,False,True,413.05
34,1894.95,False,True,1604.88
80,1433.68,True,False,1240.72
22,3227.08,False,True,2743.61
49,4473.04,False,True,4137.83
64,1486.73,True,False,1368.01
48,1988.12,False,True,1417.84
45,2346.85,False,True,2180.24
79,1298.36,True,False,1177.2
75,2816.11,False,True,2290.13
33,2517.67,False,True,2166.04
36,2416.63,False,True,2066.11
26,2637.39,False,True,2118.04
40,2761.83,False,True,2235.25
78,2459.58,True,False,2184.22
30,2682.9,False,True,2114.79
70,1456.68,True,False,1378.97
62,1894.24,True,False,1681.6
18,1528.52,False,True,1372.64
21,875.41,False,False,808.57
55,4238.36,False,True,3497.42
71,1712.0,True,False,1428.69
57,1635.33,False,True,1418.69
83,3352.99,False,True,2827.61
57,3269.37,False,True,2627.13
83,708.45,True,False,573.94
37,2041.92,False,True,1796.13
52,2457.42,False,True,2099.35
58,2704.92,False,True,2505.73
69,1296.57,True,False,1050.49
50,1107.45,False,True,892.11
46,3413.21,False,True,2673.25
69,2018.31,True,False,1630.09
34,2702.48,False,True,2267.29
20,783.89,False,False,703.39
74,2113.59,True,False,1836.04
49,3497.6,False,True,2950.13
38,2172.68,False,True,1756.26
59,2526.67,False,True,2191.26
81,2047.06,True,False,1836.73
64,1563.24,True,False,1339.17
67,1933.22,True,False,1560.93
83,1791.49,True,False,1391.86
28,2375.35,False,True,1769.74
48,2481.04,False,True,2220.6
18,2548.08,False,True,2453.64
23,525.28,False,False,477.07
57,1973.09,False,True,1738.57
82,1734.72,False,True,1412.88
76,1976.6,True,False,1638.9
69,1247.04,True,False,1011.69
83,1101.05,False,True,961.54
75,2304.27,True,False,1993.94
70,1092.23,True,False,780.69
69,1192.84,True,False,1094.93
22,672.66,False,False,602.11
38,2225.76,False,True,1700.52
67,2287.12,True,False,2057.23
84,1899.18,True,False,1708.23
44,2364.62,False,True,1645.96
36,1574.17,False,True,1124.22
63,994.98,False,True,797.41
30,1304.32,False,True,1135.9
45,2437.37,False,True,2248.09
37,3087.37,False,True,2882.34
61,2505.79,False,True,1862.57
60,1862.48,True,False,1602.47
55,1379.18,False,True,1128.69
76,2041.61,True,False,1747.47
56,2986.3,False,True,2749.52
59,3873.22,False,True,3326.09
23,848.09,False,False,813.81
70,811.54,True,False,722.39
27,2539.3,False,True,2193.57
38,3322.97,False,True,2801.48
49,1592.67,False,True,1375.61
22,1644.33,False,False,1481.24
59,3159.99,False,True,2728.01
37,2591.42,False,True,2092.77
81,3231.25,False,True,2757.15
18,3378.15,False,True,2712.15
79,1383.06,True,False,1155.19
30,2371.21,False,True,2123.4
22,1003.92,False,False,932.62
58,2335.97,False,True,2021.2
55,1179.13,False,True,1017.98
34,3916.62,False,True,2974.05
44,2151.88,False,True,1745.95
53,2178.02,False,True,1784.9
84,1274.52,True,False,1067.3
20,1058.98,False,False,970.28
37,2531.7,False,True,2303.94
22,2811.76,False,True,2519.39
35,2376.49,False,True,1745.24
35,1801.09,False,True,1605.96
35,3360.51,False,True,2856.56
50,511.48,False,True,440.21
77,2643.83,True,False,2258.45
63,2400.01,True,False,1957.77
68,1248.39,True,False,1043.32
34,833.06,False,True,697.87
52,1848.64,False,True,1515.07
38,1530.03,False,True,1210.24
54,3258.95,False,True,2666.7
81,3702.16,False,True,3249.02
22,988.12,False,False,933.31
19,919.39,False,False,815.14
84,3139.41,True,False,2748.28
42,3008.5,False,True,2449.63
34,1656.17,False,True,1332.31
38,2157.54,False,True,1780.04
52,1922.81,False,True,1526.99
73,2156.73,True,False,1852.76
77,1721.52,True,False,1328.65
50,2834.39,False,True,2442.98
68,1760.03,True,False,1531.65
40,1326.0,False,True,1117.52
41,2294.24,False,True,1807.61
76,3304.16,False,True,2744.21
22,866.4,False,True,748.75
51,3628.34,False,True,2431.65
69,2210.67,True,False,1730.49
22,818.15,False,False,732.95
44,2183.89,False,True,1782.72
45,3273.27,False,True,2717.32
68,1851.8,True,False,1699.16
58,3230.67,False,True,2416.56
64,1221.94,True,False,1086.66
44,1773.16,False,True,1534.06
60,1268.0,True,False,1005.58
53,1892.1,False,True,1630.28
74,1204.03,True,False,1034.56
49,2782.92,False,True,2442.22
36,3503.91,False,True,2911.83
52,3991.44,False,True,3267.92
69,2422.47,True,False,2144.36
74,2139.29,True,False,1576.96
60,1655.84,True,False,1368.0
63,2251.17,False,True,1868.5
70,2305.45,True,False,2037.92
61,1150.04,True,False,1025.79
73,3034.25,True,False,2794.55
49,2686.29,False,True,2118.77
41,1372.6,False,True,1103.73
68,2216.59,False,True,1883.02
80,2022.3,True,False,1578.72
41,2656.32,False,True,2180.83
39,2001.37,False,True,1701.58
51,2311.6,False,True,1972.64
54,3355.12,False,True,2874.59
21,500.0,False,False,450.27
53,2024.32,False,True,1690.79
33,3482.17,False,True,2730.0
47,3466.47,False,True,2710.85
28,4288.55,False,True,3333.57
47,2707.94,False,True,2238.05
49,2175.94,False,True,1784.12
31,1742.56,False,True,1372.23
48,2702.15,False,True,2356.11
48,2724.78,False,True,2194.36
41,1152.14,False,True,841.73
68,500.0,False,True,415.16
25,1962.54,False,True,1856.84
25,2056.0,False,True,1695.4
65,2008.15,True,False,1717.77
57,2573.55,False,True,2072.13
42,1102.76,False,True,862.55
35,1384.07,False,True,1151.23
30,4818.53,False,True,4375.69
28,3558.25,False,True,2898.78
53,3847.68,False,True,3120.76
73,1901.79,False,True,1548.31
81,2691.18,False,True,2261.91
64,1605.32,True,False,1274.64
48,2720.37,False,True,2495.17
76,4008.84,False,True,3341.75
20,931.02,False,True,739.28
23,970.77,False,False,902.81
47,1452.03,False,True,1235.5
48,1055.0,False,True,928.18
37,2593.09,False,True,2063.59
39,3304.38,False,True,2963.0
81,1683.18,True,False,1523.34
79,3869.19,False,True,2941.83
23,1154.95,False,False,1006.48
42,3554.67,False,True,2618.29
18,2940.2,False,True,2329.02
46,2905.44,False,True,2110.17
49,2516.34,False,True,2172.01
53,3769.18,False,True,3103.08
37,4009.91,False,True,3368.41
75,1417.07,True,False,1174.37
79,3220.46,False,True,2743.68
59,4023.28,False,True,3592.2
64,2524.94,True,False,2191.5
55,1366.5,False,True,1073.14
56,3645.39,False,True,2751.45
72,1947.74,True,False,1690.47
77,2316.95,True,False,1672.01
72,3397.98,True,False,2851.4
50,3571.12,False,True,3003.45
36,1986.13,False,True,1758.73
55,1732.7,False,True,1319.99
67,2515.3,True,False,2007.1
44,1603.07,False,True,1278.06
76,1474.72,True,False,1227.48
25,2035.49,False,True,1591.5
64,1822.61,True,False,1552.89
72,1392.6,True,False,1133.21
38,4839.52,False,True,3918.44
30,2954.7,False,True,2681.37
57,500.0,False,True,387.26
50,3126.93,False,True,2527.54
18,532.85,False,False,514.49
81,2786.08,True,False,2535.52
38,982.01,False,True,851.3
84,1761.77,True,False,1613.33
49,1919.41,False,True,1707.13
44,3225.15,False,True,2757.79
54,3511.7,False,True,3043.88
30,2076.5,False,True,1718.81
81,1217.96,True,False,1150.29
59,3770.35,False,True,2988.84
54,954.05,False,True,859.67
23,3663.28,False,True,3226.94
71,1110.86,True,False,965.52
50,2223.68,False,True,1794.78
65,626.14,True,False,487.82
58,3098.27,False,True,2731.42
24,3039.1,False,True,2473.13
59,2889.55,False,True,2468.29
23,1296.7,False,False,1221.74
77,3391.48,False,True,2994.07
76,1471.44,False,True,1176.29
34,4514.22,False,True,3779.1
59,2748.12,False,True,2401.32
30,2419.96,False,True,2042.05
62,1652.33,False,True,1383.05
31,1358.61,False,True,1027.19
68,1529.27,True,False,1374.54
29,3321.53,False,True,2709.43
64,2740.54,True,False,2377.54
81,3990.34,False,True,3426.73
19,3915.01,False,True,3173.91
77,2864.61,True,False,2651.88
38,2142.09,False,True,1783.78
36,1988.3,False,True,1676.54
39,2003.3,False,True,1699.3
35,3609.06,False,True,3141.72
18,808.43,False,False,750.43
36,2367.2,False,True,2007.45
55,3500.0,False,True,3070.95
30,3501.5,False,True,3155.24
23,2109.71,False,True,1834.29
81,2592.53,True,False,2037.54
20,3671.36,False,True,2886.35
77,2347.85,False,True,1999.47
59,3235.15,False,True,2425.51
41,2224.98,False,True,1862.34
56,2420.7,False,True,1869.72
38,1723.9,False,True,1429.64
77,3570.45,False,True,3380.78
19,500.0,False,False,464.57
45,5137.5,False,True,3980.93
71,1795.7,True,False,1495.66
62,2456.6,True,False,2097.34
62,2014.41,True,False,1619.64
36,2224.08,False,True,1674.37
56,1765.78,False,True,1421.34
28,2509.62,False,True,1881.52
42,2455.21,False,True,2237.92
38,3477.95,False,True,2856.62
55,2765.96,False,True,2168.09
28,1237.48,False,True,1011.21
46,3412.14,False,True,3037.13
59,1778.59,False,True,1547.62
62,2510.18,False,True,2233.19
54,3216.08,False,True,2862.31
73,2149.98,True,False,1720.32
67,500.0,False,True,462.92
76,4206.41,False,True,3317.52
65,1593.0,True,False,1455.18
74,4235.9,False,True,3710.42
77,1797.77,False,True,1660.33
36,2982.33,False,True,2604.02
21,745.56,False,False,636.16
20,1588.06,False,True,1275.27
83,3176.92,False,True,2631.2
35,2429.47,False,True,1960.27
41,2721.9,False,True,2083.74
36,3423.51,False,True,2955.17
65,1465.97,True,False,1304.75
65,2170.63,True,False,1949.58
60,1739.6,True,False,1463.92
73,2563.16,True,False,1990.99
71,1683.48,True,False,1480.55
49,2616.07,False,True,2210.97
58,2929.85,False,True,2542.62
65,2466.8,True,False,2131.61
23,2137.38,False,True,1839.28
68,1998.57,True,False,1750.13
81,1259.93,True,False,1056.75
33,4592.46,False,True,3641.05
38,2752.22,False,True,2223.3
79,2175.14,True,False,1626.95
71,1730.68,True,False,1543.91
71,1977.61,True,False,1835.61
32,2343.6,False,True,2075.21
65,2110.03,True,False,1807.34
63,1744.28,True,False,1515.1
62,3336.0,False,True,2808.65
58,725.65,False,True,596.4
49,1755.01,False,True,1449.62
49,2262.74,False,True,1696.62
82,1328.99,True,False,1262.7
69,2444.37,True,False,2129.32
20,2706.19,False,True,2227.88
78,2457.95,False,True,2101.19
20,815.24,False,False,700.58
19,633.1,False,False,598.05
60,1720.29,True,False,1380.85
28,3211.71,False,True,2608.75
61,1307.88,True,False,1172.88
65,1506.77,True,False,1257.78
72,2668.08,True,False,2249.61
62,2356.23,True,False,2114.24
83,2081.39,True,False,1850.71
75,2212.64,True,False,1914.43
38,4447.59,False,True,3942.24
18,2939.64,False,True,2595.46
75,1425.87,True,False,1276.02
38,1396.66,False,True,1133.85
61,2171.77,True,False,1762.08
84,1251.8,False,True,1057.62
64,2640.0,False,True,2253.23
65,3020.88,False,True,2561.44
46,2321.62,False,True,1886.02
84,1274.68,True,False,1081.61
45,1347.54,False,True,1014.57
74,990.83,True,False,726.09
19,2627.63,False,True,2449.0
64,1374.23,True,False,1091.14
78,1675.6,True,False,1457.33
63,2604.79,True,False,2323.76
44,2651.65,False,True,2460.32
57,3258.43,False,True,2785.42
23,500.0,False,False,441.64
64,1039.29,True,False,789.49
34,2104.1,False,True,1703.21
51,4118.17,False,True,3685.67
61,1757.17,True,False,1604.81
23,943.69,False,False,874.33
60,1568.93,True,False,1218.68
48,2355.25,False,True,2010.51
70,1958.37,True,False,1663.0
31,2852.1,False,True,2306.88
38,5008.55,False,True,4581.75
22,1140.18,False,False,977.95
34,4066.64,False,True,3425.45
49,2110.71,False,True,1849.39
72,1906.13,False,True,1646.0
44,3978.2,False,True,3158.8
62,1309.83,False,True,1054.38
81,1161.69,True,False,1023.77
48,2732.41,False,True,2313.87
70,680.93,True,False,540.48
50,2194.28,False,True,1815.96
46,2799.48,False,True,1999.88
77,1826.49,True,False,1596.78
76,1190.0,True,False,997.57
78,2140.17,True,False,1813.01
48,2769.83,False,True,2251.84
75,3303.43,False,True,2498.03
30,3358.56,False,True,3122.48
45,2881.29,False,True,2182.45
24,3569.21,False,True,3081.13
72,2775.38,False,True,2206.01
81,3442.1,False,True,2915.61
60,3913.27,False,True,3190.3
54,2962.33,False,True,2522.78
62,2289.13,True,False,1732.76
21,741.82,False,False,685.89
83,1456.48,True,False,1303.24
64,3439.12,False,True,3004.62
38,2618.3,False,True,2068.65
84,1571.56,True,False,1328.77
27,3950.34,False,True,3320.05
64,1399.1,True,False,1136.31
39,1042.26,False,True,773.34
39,3994.79,False,True,3123.91
37,3314.63,False,True,3053.19
25,733.75,False,False,648.36
56,2681.51,False,True,2273.32
45,2164.51,False,True,1843.43
65,2293.91,True,False,1973.95
55,1695.32,False,True,1417.9
35,1512.77,False,True,1280.78
20,2521.48,False,True,2231.0
41,3574.64,False,True,2910.64
84,3397.49,False,True,2921.55
82,2155.4,True,False,1796.34
32,2480.7,False,True,2208.47
34,3019.2,False,True,2536.89
68,2379.95,True,False,1964.51
18,1254.75,False,False,1157.8
73,3218.69,False,True,2746.64
25,887.95,False,True,723.59
75,2414.83,False,True,2050.9
25,4640.33,False,True,4021.25
56,2268.01,False,True,1970.47
72,1803.18,True,False,1681.75
23,1194.42,False,False,1161.99
33,1817.17,False,True,1470.16
82,1253.41,True,False,1056.2
20,805.74,False,False,732.55
70,1593.24,True,False,1411.08
43,2314.92,False,True,2136.28
51,3640.87,False,True,2898.03
70,2462.55,False,True,2091.4
84,2632.55,True,False,2218.99
71,2298.54,True,False,1724.27
56,2817.34,False,True,2469.53
49,3290.1,False,True,2931.52
50,2959.88,False,True,2715.06
41,3132.51,False,True,2666.26
50,2553.22,False,True,1974.73
81,3360.12,False,True,2667.43
71,926.56,True,False,725.92
24,1130.01,False,False,1039.12
71,2555.01,False,True,2235.7
69,1359.12,True,False,1258.48
72,1808.42,True,False,1443.84
62,3130.68,False,True,2634.62
69,1981.47,False,True,1633.65
43,4513.28,False,True,3484.62
62,1486.47,True,False,1334.9
44,2467.47,False,True,1932.53
54,2665.38,False,True,2431.15
58,730.86,False,True,637.9
68,1792.64,True,False,1560.03
70,2410.33,True,False,2120.33
41,5400.35,False,True,4658.0
69,1803.43,True,False,1702.19
60,3639.61,False,True,2968.73
49,3018.53,False,True,2832.14
83,2588.74,True,False,2095.3
27,3308.91,False,True,2531.11
61,1532.15,True,False,1364.9
47,2598.44,False,True,2297.57
66,1393.0,True,False,1046.53
84,2078.0,True,False,1724.34
56,3273.21,False,True,2528.45
53,3424.14,False,True,2567.23
53,3722.49,False,True,3192.99
74,1601.5,True,False,1386.42
41,2172.97,False,True,1841.29
36,1303.61,False,True,1025.21
79,3024.36,False,True,2244.19
80,1753.23,True,False,1493.27
58,3036.06,False,True,2528.87
45,3667.63,False,True,3219.17
71,1162.81,True,False,921.58
63,1336.74,True,False,1168.97
55,813.58,False,True,727.15
70,1685.48,True,False,1396.36
79,3420.47,False,True,2873.05
41,3107.78,False,True,2731.9
84,2227.0,False,True,1717.7
57,1781.71,False,True,1380.29
61,2997.7,False,True,2549.62
64,1531.17,True,False,1192.27
41,3038.06,False,True,2937.84
19,558.2,False,False,525.13
44,1820.47,False,True,1577.92
68,2448.43,False,True,1842.61
60,3543.25,False,True,3102.09
63,1938.65,True,False,1768.56
26,2704.99,False,True,2135.79
38,2356.32,False,True,1910.87
79,3106.62,False,True,2439.33
62,1539.41,True,False,1281.23
33,987.98,False,True,835.88
60,2553.24,False,True,2162.69
70,1844.57,True,False,1399.25
80,1328.95,True,False,1079.81
53,2916.75,False,True,2475.76
31,2355.01,False,True,2060.17
20,2907.67,False,True,2296.68
42,2048.61,False,True,1729.73
64,1455.84,True,False,1132.23
71,1508.96,True,False,1283.74
34,2919.96,False,True,2334.74
41,2525.32,False,True,2268.89
67,2026.79,True,False,1670.06
48,3691.81,False,True,3236.75
80,1600.34,True,False,1405.37
84,500.0,False,True,426.79
33,2779.72,False,True,2385.11
63,1331.39,True,False,1083.52
77,1829.13,False,True,1692.23
26,1040.21,False,True,858.25
61,1894.32,True,False,1573.16
33,2844.92,False,True,2466.1
74,1623.33,True,False,1439.15
36,3490.54,False,True,2741.32
80,2306.96,True,False,2031.28
20,622.27,False,False,555.89
18,695.93,False,False,672.1
19,918.74,False,False,843.98
75,963.69,True,False,792.26
29,4059.04,False,True,3398.21
68,2172.18,True,False,1747.52
49,3277.43,False,True,2730.19
54,2858.63,False,True,2331.54
46,3452.12,False,True,2649.77
18,780.48,False,False,736.12
82,1497.41,True,False,1262.86
73,1065.23,True,False,909.55
58,2466.77,False,True,2057.58
42,3328.93,False,True,2843.14
43,3159.97,False,True,2815.64
72,3887.36,False,True,3262.54
44,2044.86,False,True,1677.69
75,908.7,True,False,711.68
52,2129.04,False,True,1861.9
40,2551.43,False,True,2444.31
40,3400.55,False,True,2882.46
45,1920.5,False,True,1563.46
72,1999.26,True,False,1745.07
59,1141.0,False,True,957.53
30,3052.37,False,True,2554.72
84,1985.67,True,False,1677.45
83,1370.06,True,False,1155.24
73,1205.04,True,False,1000.35
39,3919.36,False,True,3527.49
36,2140.69,False,True,1759.0
51,3142.82,False,True,2588.59
29,2142.48,False,True,1742.83
65,2376.3,False,True,1812.8
18,3881.98,False,True,3262.61
74,1874.07,True,False,1663.17
65,1789.71,True,False,1526.42
37,2696.14,False,True,2220.34
47,4186.72,False,True,3677.39
33,2538.79,False,True,2008.12
49,4058.0,False,True,3214.91
45,2667.61,False,True,2159.22
31,2428.63,False,True,1910.97
60,2258.31,True,False,2140.16
22,2432.26,False,True,1920.09
21,590.79,False,False,535.09
23,1874.35,False,True,1543.46
71,2475.43,True,False,2095.01
83,1490.16,True,False,1266.0
60,1594.99,True,False,1332.69
32,2191.07,False,True,1872.34
61,2691.86,False,True,2356.61
73,1849.46,True,False,1531.3
53,3028.04,False,True,2858.13
66,1737.2,True,False,1371.76
46,500.0,False,True,434.83
66,1267.37,False,True,1111.79
62,1746.56,True,False,1480.71
80,1678.25,True,False,1456.04
55,2710.92,False,True,2271.85
84,1631.41,True,False,1462.77
37,3192.18,False,True,2610.38
84,2316.4,True,False,1928.35
32,3185.11,False,True,2761.83
58,3328.96,False,True,3135.78
63,1180.72,True,False,948.03
55,2135.68,False,True,1621.61
43,2470.47,False,True,1764.91
84,1813.49,True,False,1628.65
31,3933.85,False,True,3147.79
56,3992.6,False,True,3633.1
52,2662.7,False,True,2038.84
60,2181.97,True,False,1840.75
67,1453.04,True,False,1302.6
23,845.18,False,False,739.79
39,2899.59,False,True,2408.12
75,1844.02,True,False,1573.18
37,2434.77,False,True,2033.98
68,2004.82,True,False,1695.18
19,3034.39,False,True,2704.75
64,1903.83,True,False,1666.78
70,1398.5,True,False,1272.94
18,1177.84,False,False,1028.94
52,3565.42,False,True,3174.43
69,1547.82,True,False,1243.79
65,1070.84,False,True,968.27
48,2016.56,False,True,1670.24
82,1385.66,True,False,1183.9
27,2905.84,False,True,2352.86
61,1832.16,True,False,1598.0
18,2960.02,False,True,2307.7
76,1102.75,True,False,984.02
82,1599.63,True,False,1361.65
70,2556.81,False,True,2245.39
72,4009.95,False,True,3258.58
70,1801.12,True,False,1486.74
20,500.0,False,False,460.69
25,1835.71,False,True,1572.01
36,2190.73,False,True,1697.97
55,3847.16,False,True,3139.9
76,1948.31,True,False,1746.1
59,2512.7,False,True,2019.71
58,3050.24,False,True,2439.87
40,2060.42,False,True,1865.66
36,1398.92,False,True,1270.96
66,2785.61,False,True,2484.99
57,2914.14,False,True,2481.12
65,2178.14,False,True,1793.36
57,3514.86,False,True,3038.39
80,1234.32,True,False,1064.81
37,2981.84,False,True,2426.81
70,1966.56,True,False,1652.81
78,2944.46,False,True,2663.18
26,1646.24,False,True,1432.1
18,805.69,False,False,736.32
24,1227.27,False,False,1150.05
55,2476.09,False,True,2021.57
69,2368.36,False,True,1864.66
65,1410.95,True,False,1286.9
43,2469.98,False,True,2228.12
51,4045.82,False,True,3445.09
42,1634.05,False,True,1517.8
84,2039.34,True,False,1726.94
21,2539.4,False,True,2156.96
30,2896.82,False,True,2602.75
46,3237.64,False,True,2884.38
18,500.0,False,False,450.01
30,2515.03,False,True,2217.99
80,1724.93,True,False,1593.29
42,1987.26,False,True,1601.84
52,4314.84,False,True,3739.45
35,3729.53,False,True,3197.04
40,818.21,False,True,661.07
59,2210.84,False,True,2045.18
68,3929.65,False,True,3549.6
73,1505.72,True,False,1282.83
25,901.74,False,False,811.24
83,1681.55,True,False,1512.64
76,1713.49,True,False,1456.35
70,1931.2,True,False,1641.45
19,930.59,False,False,877.35
39,2426.97,False,True,2255.84
57,1820.91,False,True,1509.43
79,2052.05,True,False,1577.31
33,3698.82,False,True,3427.36
66,1831.3,True,False,1484.7
75,4086.49,False,True,3249.85
53,1976.32,False,True,1489.67
65,1841.44,False,True,1579.46
49,2430.27,False,True,2190.31
32,3852.52,False,True,3197.17
68,1193.0,True,False,972.55
71,1999.29,False,True,1653.16
19,1351.53,False,False,1214.4
74,2037.12,False,True,1669.62
24,2096.15,False,True,1760.94
57,1834.18,False,True,1486.9
38,1570.17,False,True,1310.34
21,788.21,False,False,767.14
31,1504.87,False,True,1284.89
48,2717.03,False,True,2119.93
48,1536.28,False,True,1230.15
51,2687.24,False,True,2191.05
61,1262.76,True,False,1078.94
62,1426.03,True,False,1261.29
49,1725.97,False,True,1496.25
25,974.78,False,False,840.39
51,1062.37,False,True,881.04
26,3067.32,False,True,2520.64
26,2921.09,False,True,2327.58
72,2808.54,False,True,2285.78
31,2140.55,False,True,1723.37
35,3933.21,False,True,3484.96
62,2688.83,False,True,2263.56
63,1817.9,True,False,1745.58
67,1926.6,True,False,1633.75
49,3556.68,False,True,3041.67
30,500.0,False,True,448.45
19,500.0,False,False,459.78
51,2365.73,False,True,1856.22
72,1578.52,False,True,1235.62
42,2372.99,False,True,1959.2
65,2739.39,True,False,2409.52
81,2789.64,True,False,2357.93
41,2818.53,False,True,2330.85
68,1652.63,True,False,1501.04
43,1665.38,False,True,1386.21
20,2772.78,False,True,2341.44
59,2963.29,False,True,2619.91
61,2607.98,False,True,2083.89
83,4341.3,False,True,3409.45
30,2319.64,False,True,1965.62
50,2961.37,False,True,2460.78
22,2303.1,False,True,2058.97
34,2590.72,False,True,2247.02
38,3369.36,False,True,2592.38
54,1643.35,False,True,1241.52
74,912.18,True,False,789.56
60,4135.64,False,True,3521.05
30,3079.08,False,True,2484.84
62,2126.98,True,False,1865.54
35,1575.04,False,True,1296.64
82,1293.86,True,False,1007.74
47,3398.59,False,True,2848.61
58,2385.11,False,True,2022.24
54,1378.73,False,True,1231.01
33,3786.68,False,True,3325.7
54,912.84,False,True,819.18
84,4357.92,False,True,3802.24
81,1430.61,False,True,1228.53
19,3818.85,False,True,3358.45
56,2246.51,False,True,2086.86
52,2736.26,False,True,2398.25
56,1768.63,False,True,1399.27
35,2987.75,False,True,2601.28
62,2277.44,False,True,1875.69
81,3533.62,False,True,3029.98
45,2211.85,False,True,1930.98
84,1929.37,False,True,1611.01
68,2618.09,True,False,2277.7
25,3804.92,False,True,3224.4
44,3908.14,False,True,3193.09
83,1420.22,True,False,1252.72
49,1639.9,False,True,1378.41
39,2340.29,False,True,2104.43
30,582.12,False,True,527.16
40,4640.36,False,True,3848.82
64,2531.82,True,False,2093.18
54,1951.97,False,True,1497.79
23,1873.47,False,True,1624.67
64,1529.62,True,False,1361.43
71,998.57,True,False,884.0
78,1028.07,True,False,849.77
74,2336.44,True,False,1908.53
45,2476.41,False,True,2137.27
33,3053.37,False,True,2572.01
69,2809.75,True,False,2479.39
19,1652.25,False,True,1504.13
20,579.83,False,False,535.86
45,2994.0,False,True,2820.04
18,889.94,False,False,818.13
81,2182.43,True,False,1766.87
72,1443.8,True,False,1227.83
61,2084.11,True,False,1760.37
21,1963.23,False,True,1731.09
20,944.68,False,False,877.12
72,1712.75,True,False,1513.67
31,2665.41,False,True,2186.29
84,2312.28,True,False,1791.91
33,1929.0,False,True,1703.01
31,1903.51,False,True,1672.56
71,1837.82,True,False,1456.67
65,1732.83,True,False,1384.76
41,1809.38,False,True,1445.29
83,1818.62,True,False,1415.48
46,3230.98,False,True,2642.76
60,1961.2,True,False,1726.84
29,2258.76,False,True,1976.38
50,1696.78,False,True,1414.69
64,2207.38,True,False,1673.05
46,2367.87,False,True,2065.66
71,2793.63,False,True,2310.12
60,3194.04,False,True,2537.23
47,2009.23,False,True,1627.32
31,1612.2,False,True,1253.78
24,2493.29,False,True,2170.74
73,2338.94,True,False,1709.58
57,2004.37,False,True,1567.87
